,datetime,close,open,high,low,KL,% change
0,2021-04-29,27400.0,27400.0,27800.0,27200.0,4550000.0,0.37
1,2021-04-28,27300.0,26900.0,27900.0,26700.0,4760000.0,12.35
2,2021-04-27,24300.0,26900.0,27300.0,24300.0,4019999.9999999995,-10.0
3,2021-04-26,27000.0,28300.0,29000.0,27000.0,5700000.0,-4.59
4,2021-04-23,28300.0,28500.0,29000.0,26200.0,8520000.0,5.2
5,2021-04-22,26900.0,29800.0,30000.0,26900.0,14890000.0,-9.73
6,2021-04-20,29800.0,30800.0,31100.0,29800.0,6939999.999999999,-2.61
7,2021-04-19,30600.0,30200.0,30700.0,29800.0,5500000.0,2.0
8,2021-04-16,30000.0,30700.0,30900.0,29100.0,14470000.0,-2.2800000000000002
9,2021-04-15,30700.0,31800.0,32200.0,30600.0,10830000.0,-3.46
10,2021-04-14,31800.0,31200.0,31800.0,30800.0,7500000.0,1.92
11,2021-04-13,31200.0,32500.0,32900.0,31000.0,15680000.0,-3.7
12,2021-04-12,32400.0,31800.0,32500.0,31600.0,11560000.0,2.5300000000000002
13,2021-04-09,31600.0,31600.0,32000.0,31400.0,7320000.0,0.0
14,2021-04-08,31600.0,31200.0,32500.0,31100.0,9510000.0,1.28
15,2021-04-07,31200.0,30900.0,31500.0,30700.0,7980000.0,0.97
16,2021-04-06,30900.0,31200.0,31500.0,30600.0,15000000.0,-1.5899999999999999
17,2021-04-05,31400.0,31800.0,32400.0,31400.0,11580000.0,0.0
18,2021-04-02,31400.0,31400.0,33000.0,31200.0,11830000.0,0.96
19,2021-04-01,31100.0,28300.0,31100.0,28200.0,23710000.0,9.89
20,2021-03-31,28300.0,28600.0,28900.0,28000.0,8660000.0,-0.7
21,2021-03-30,28500.0,28200.0,29000.0,28200.0,9900000.0,1.06
22,2021-03-29,28200.0,28000.0,28500.0,27500.0,6950000.0,0.71
23,2021-03-26,28000.0,27300.0,28500.0,25600.0,9930000.0,2.56
24,2021-03-25,27300.0,27700.0,28000.0,27100.0,4630000.0,-1.44
25,2021-03-24,27700.0,28000.0,28000.0,26400.0,10460000.0,-1.77
26,2021-03-23,28200.0,28800.0,28800.0,27800.0,10150000.0,-2.08
27,2021-03-22,28800.0,29400.0,29500.0,28600.0,6200000.0,-1.71
28,2021-03-19,29300.0,29000.0,29600.0,28800.0,9390000.0,1.74
29,2021-03-18,28800.0,28100.0,28800.0,28100.0,10970000.0,2.86
30,2021-03-17,28000.0,27600.0,28200.0,27300.0,6390000.0,1.8199999999999998
31,2021-03-16,27500.0,27800.0,27800.0,27100.0,7430000.0,-1.08
32,2021-03-15,27800.0,27800.0,28100.0,27600.0,4019999.9999999995,-0.36
33,2021-03-12,27900.0,27500.0,28500.0,27500.0,5850000.0,-1.06
34,2021-03-11,28200.0,28000.0,28500.0,27500.0,12410000.0,2.92
35,2021-03-10,27400.0,26900.0,27400.0,26700.0,5270000.0,1.8599999999999999
36,2021-03-09,26900.0,27600.0,27700.0,26900.0,5650000.0,-2.54
37,2021-03-08,27600.0,27500.0,28500.0,27500.0,8270000.0,0.36
38,2021-03-05,27500.0,27000.0,28000.0,25900.0,8630000.0,1.85
39,2021-03-04,27000.0,27500.0,27800.0,25700.0,11120000.0,-2.5300000000000002
40,2021-03-03,27700.0,28000.0,28000.0,27400.0,5140000.0,-1.07
41,2021-03-02,28000.0,28100.0,28600.0,27600.0,6510000.0,0.0
42,2021-03-01,28000.0,27400.0,28200.0,26800.0,10540000.0,4.09
43,2021-02-26,26900.0,26900.0,26900.0,26100.0,6939999.999999999,-0.74
44,2021-02-25,27100.0,27000.0,27700.0,26600.0,5170000.0,1.5
45,2021-02-24,26700.0,26700.0,27500.0,26000.0,11920000.0,2.3
46,2021-02-23,26100.0,25800.0,26700.0,25400.0,9050000.0,1.56
47,2021-02-22,25700.0,25700.0,26400.0,25500.0,6550000.0,0.0
48,2021-02-19,25700.0,25800.0,26100.0,25100.0,4890000.0,-0.39
49,2021-02-18,25800.0,26100.0,26400.0,25000.0,6780000.0,-1.15
50,2021-02-17,26100.0,25500.0,26400.0,25200.0,5570000.0,3.16
51,2021-02-09,25300.0,23400.0,25400.0,22000.0,4240000.0,5.42
52,2021-02-08,24000.0,25300.0,26500.0,22800.0,8850000.0,-5.14
53,2021-02-05,25300.0,24800.0,25600.0,24600.0,5010000.0,2.02
54,2021-02-04,24800.0,25000.0,25900.0,24100.0,4390000.0,0.0
55,2021-02-03,24800.0,23200.0,24900.0,22900.0,8010000.0,9.25
56,2021-02-02,22700.0,21100.0,22700.0,20600.0,4730000.0,7.58
57,2021-02-01,21100.0,22500.0,23400.0,20700.0,6200000.0,-5.8
58,2021-01-29,22400.0,18400.0,22400.0,18400.0,6620000.0,9.8
59,2021-01-28,20400.0,21500.0,22200.0,20400.0,6970000.0,-9.73
60,2021-01-27,22600.0,25100.0,25100.0,22500.0,8380000.000000001,-9.6
61,2021-01-26,25000.0,27700.0,27700.0,25000.0,10100000.0,-9.75
62,2021-01-25,27700.0,29400.0,29600.0,27700.0,8279999.999999999,-5.78
63,2021-01-22,29400.0,30500.0,30500.0,29400.0,4520000.0,-1.67
64,2021-01-21,29900.0,30800.0,31500.0,29700.0,7730000.0,-0.66
65,2021-01-20,30100.0,30000.0,30100.0,28100.0,5080000.0,0.67
66,2021-01-19,29900.0,30000.0,30500.0,27300.0,11090000.0,-1.32
67,2021-01-18,30300.0,31000.0,32000.0,30000.0,4310000.0,-2.26
68,2021-01-15,31000.0,29600.0,31700.0,29600.0,4910000.0,5.44
69,2021-01-14,29400.0,26900.0,29400.0,26800.0,7500000.0,9.7
70,2021-01-13,26800.0,26700.0,27400.0,26600.0,3680000.0,0.37
71,2021-01-12,26700.0,26100.0,26900.0,25200.0,8140000.000000001,1.9100000000000001
72,2021-01-11,26200.0,26800.0,27100.0,26100.0,4110000.0000000005,-1.87
73,2021-01-08,26700.0,26700.0,27000.0,26300.0,3890000.0,0.0
74,2021-01-07,26700.0,26300.0,27300.0,26000.0,3540000.0,1.52
75,2021-01-06,26300.0,26400.0,26800.0,25300.0,4790000.0,0.0
