,datetime,close,open,high,low,KL,% change
0,2021-04-29,7200.0,7100.0,7500.0,7100.0,11800.0,-4.0
1,2021-04-28,7500.0,7200.0,7500.0,7100.0,106600.0,4.17
2,2021-04-27,7200.0,7200.0,7200.0,6800.0,25220.0,0.0
3,2021-04-26,7200.0,7300.0,7500.0,7200.0,148230.0,-8.86
4,2021-04-23,7900.0,7500.0,7900.0,7100.0,34700.0,2.6
5,2021-04-22,7700.0,8200.0,8200.0,7500.0,62410.0,-6.1
6,2021-04-20,8200.0,8200.0,8600.0,7800.0,65099.99999999999,0.0
7,2021-04-19,8200.0,8000.0,8200.0,7700.0,173120.0,2.5
8,2021-04-16,8000.0,8300.0,8500.0,7900.0,234300.0,-8.05
9,2021-04-15,8700.0,8800.0,8900.0,8400.0,66300.0,-1.1400000000000001
10,2021-04-14,8800.0,8600.0,8900.0,8300.0,152570.0,1.15
11,2021-04-13,8700.0,9000.0,9300.0,8500.0,214130.0,-2.25
12,2021-04-12,8900.0,8500.0,8900.0,8300.0,144860.0,4.71
13,2021-04-09,8500.0,8600.0,8600.0,8300.0,118830.0,-2.3
14,2021-04-08,8700.0,8700.0,9200.0,8500.0,167300.0,1.16
15,2021-04-07,8600.0,7800.0,8600.0,7600.0,263360.0,8.86
16,2021-04-06,7900.0,7700.0,8300.0,7200.0,343650.0,-1.25
17,2021-04-05,8000.0,7700.0,8100.0,7400.0,260829.99999999997,8.11
18,2021-04-02,7400.0,7400.0,7400.0,7200.0,341080.0,8.82
19,2021-04-01,6800.0,6300.0,6800.0,6200.0,444320.0,9.68
20,2021-03-31,6200.0,6600.0,6600.0,6100.0,91850.0,3.33
21,2021-03-30,6000.0,5900.0,6000.0,5800.0,54500.0,1.69
22,2021-03-29,5900.0,5800.0,5900.0,5700.0,33000.0,1.72
23,2021-03-26,5800.0,5800.0,5800.0,5400.0,39300.0,0.0
24,2021-03-25,5800.0,5900.0,6000.0,5800.0,47000.0,-1.69
25,2021-03-24,5900.0,5900.0,5900.0,5700.0,24700.0,0.0
