,datetime,close,open,high,low,KL,% change
88,2020-12-17,15545.0,15636.04,15909.01,15455.0,9250000.0,0.0
89,2020-12-16,15545.0,15454.05,15727.03,15455.0,7330000.0,0.58
90,2020-12-15,15455.0,15636.04,15818.02,15455.0,7670000.0,-1.16
91,2020-12-14,15636.0,15727.03,15818.02,15545.0,9910000.0,-0.58
92,2020-12-11,15727.0,15545.05,15818.02,15455.0,6790000.0,1.17
93,2020-12-10,15545.0,15818.02,15909.01,15545.0,5850000.0,-1.73
94,2020-12-09,15818.0,16000.0,16090.09,15818.0,6990000.0,-0.57
95,2020-12-08,15909.0,15545.05,16181.08,15545.0,19850000.0,2.34
96,2020-12-07,15545.0,15454.05,15636.04,15364.0,8310000.000000001,0.58
97,2020-12-04,15455.0,15727.03,15727.03,15455.0,8440000.0,-1.73
98,2020-12-03,15727.0,15909.01,15909.01,15636.0,5200000.0,-0.58
99,2020-12-02,15818.0,15727.03,16000.0,15636.0,10770000.0,0.58
100,2020-12-01,15727.0,15272.07,16000.0,15091.0,22380000.0,1.76
101,2020-11-30,15455.0,15454.05,15545.05,15273.0,3850000.0,0.0
102,2020-11-27,15455.0,15545.05,15545.05,15364.0,2840000.0,-0.58
103,2020-11-26,15545.0,15545.05,15727.03,15364.0,4200000.0,0.0
104,2020-11-25,15545.0,15363.06,15727.03,15091.0,9590000.0,1.18
105,2020-11-24,15364.0,15454.05,15454.05,15000.0,5470000.0,-0.59
106,2020-11-23,15455.0,15545.05,15545.05,15364.0,3010000.0,-0.58
107,2020-11-20,15545.0,15636.04,15727.03,15455.0,2650000.0,0.0
108,2020-11-19,15545.0,15727.03,15727.03,15364.0,3820000.0,-1.16
109,2020-11-18,15727.0,15727.03,15727.03,15455.0,3540000.0,0.0
110,2020-11-17,15727.0,15454.05,15727.03,15364.0,4019999.9999999995,1.76
111,2020-11-16,15455.0,15727.03,15818.02,15364.0,3190000.0,-1.73
112,2020-11-13,15727.0,15909.01,15909.01,15545.0,4080000.0,-1.1400000000000001
113,2020-11-12,15909.0,15454.05,15909.01,15273.0,3920000.0,2.94
114,2020-11-11,15455.0,15363.06,15545.05,15182.0,2670000.0,0.0
115,2020-11-10,15455.0,15454.05,15909.01,15364.0,3900000.0,0.0
116,2020-11-09,15455.0,14636.04,15454.05,14545.0,8430000.0,5.6
117,2020-11-06,14636.0,14363.06,14636.04,14273.0,3630000.0,1.8900000000000001
118,2020-11-05,14364.0,14454.05,14545.05,14273.0,2410000.0,-1.24
119,2020-11-04,14545.0,14363.06,14545.05,14273.0,2420000.0,1.26
120,2020-11-03,14364.0,14272.07,14363.06,14182.0,2260000.0,1.28
121,2020-11-02,14182.0,14090.09,14181.08,13909.0,1800000.0,1.3
122,2020-10-30,14000.0,13818.02,14090.09,13636.0,1600000.0,1.99
123,2020-10-29,13727.0,13636.04,14000.0,13455.0,3080000.0,0.67
124,2020-10-28,13636.0,14181.08,14272.07,13636.0,4480000.0,-4.46
125,2020-10-27,14273.0,14454.05,14545.05,14273.0,2920000.0,-1.26
126,2020-10-26,14455.0,14727.03,14909.01,14455.0,3680000.0,-1.24
127,2020-10-23,14636.0,14363.06,14818.02,14273.0,6510000.0,2.54
128,2020-10-22,14273.0,14454.05,14454.05,14182.0,1920000.0,-0.63
129,2020-10-21,14364.0,14363.06,14636.04,14364.0,2430000.0,0.0
130,2020-10-20,14364.0,14545.05,14545.05,14273.0,3270000.0,-1.24
131,2020-10-19,14545.0,14727.03,14727.03,14455.0,3340000.0,-1.24
132,2020-10-16,14727.0,14818.02,15090.09,14636.0,2880000.0,-0.61
133,2020-10-15,14818.0,14181.08,15000.0,14182.0,8650000.0,4.48
134,2020-10-14,14182.0,14000.0,14272.07,13909.0,4270000.0,1.3
135,2020-10-13,14000.0,14181.08,14181.08,13909.0,2400000.0,-0.65
136,2020-10-12,14091.0,14181.08,14454.05,14000.0,3190000.0,-0.64
137,2020-10-09,14182.0,14000.0,14272.07,14000.0,4050000.0,1.3
138,2020-10-08,14000.0,14090.09,14090.09,13818.0,2610000.0,0.0
139,2020-10-07,14000.0,14000.0,14272.07,13909.0,4010000.0,0.0
140,2020-10-06,14000.0,14272.07,14272.07,14000.0,3200000.0,-1.28
141,2020-10-05,14182.0,14000.0,14454.05,14000.0,2560000.0,1.3
142,2020-10-02,14000.0,14000.0,14272.07,13727.0,5910000.0,0.0
143,2020-10-01,14000.0,14000.0,14090.09,13909.0,2440000.0,0.0
144,2020-09-30,14000.0,13818.02,14000.0,13727.0,2240000.0,1.32
145,2020-09-29,13818.0,14181.08,14363.06,13818.0,4160000.0,-2.57
146,2020-09-28,14182.0,14090.09,14454.05,13909.0,3200000.0,1.3
147,2020-09-25,14000.0,14000.0,14090.09,13727.0,4960000.0,0.0
148,2020-09-24,14000.0,14090.09,14181.08,13909.0,3350000.0,-0.65
149,2020-09-23,14091.0,14090.09,14181.08,13909.0,4260000.0,0.65
150,2020-09-22,14000.0,13636.04,14181.08,13545.0,6670000.0,2.67
151,2020-09-21,13636.0,13272.07,14000.0,13273.0,7010000.0,3.44
152,2020-09-18,13182.0,13090.09,13272.07,13091.0,2910000.0,0.7
153,2020-09-17,13091.0,13000.0,13363.06,13000.0,3550000.0,0.7
154,2020-09-16,13000.0,13181.08,13272.07,13000.0,2250000.0,-1.38
155,2020-09-15,13182.0,13272.07,13272.07,13091.0,3660000.0,0.0
156,2020-09-14,13182.0,13272.07,13454.05,13000.0,4320000.0,-0.69
157,2020-09-11,13273.0,12636.04,13454.05,12636.0,7830000.0,5.04
158,2020-09-10,12636.0,12636.04,12818.02,12636.0,2690000.0,0.0
159,2020-09-09,12636.0,12454.05,12636.04,12273.0,2220000.0,0.73
160,2020-09-08,12545.0,12545.05,12636.04,12364.0,2660000.0,0.0
161,2020-09-07,12545.0,12727.03,12909.01,12455.0,5410000.0,-1.43
162,2020-09-04,12727.0,12818.02,12818.02,12273.0,3200000.0,-0.71
163,2020-09-03,12818.0,12818.02,13090.09,12636.0,3660000.0,0.0
164,2020-09-01,12818.0,12909.01,12909.01,12545.0,3190000.0,1.44
165,2020-08-31,12636.0,12727.03,13000.0,12636.0,4220000.0,-0.72
166,2020-08-28,12727.0,12363.06,13000.0,12364.0,7900000.0,2.94
167,2020-08-27,12364.0,12181.08,12363.06,12091.0,3150000.0,1.49
168,2020-08-26,12182.0,12363.06,12454.05,12182.0,3270000.0,-1.47
169,2020-08-25,12364.0,12454.05,12727.03,12273.0,3590000.0,-0.73
170,2020-08-24,12455.0,11909.01,12727.03,11909.0,3969999.9999999995,2.24
171,2020-08-21,12182.0,12181.08,12272.07,12091.0,2930000.0,0.0
172,2020-08-20,12182.0,12272.07,12636.04,12091.0,1730000.0,-1.47
173,2020-08-19,12364.0,11272.07,12363.06,11182.0,9120000.0,9.68
174,2020-08-18,11273.0,11272.07,11363.06,11091.0,1830000.0,-0.8
175,2020-08-17,11364.0,11272.07,11363.06,11091.0,1410000.0,0.0
176,2020-08-14,11364.0,11545.05,11545.05,11000.0,3770000.0,-1.5699999999999998
177,2020-08-13,11545.0,11545.05,11545.05,11273.0,2740000.0,0.79
178,2020-08-12,11455.0,11363.06,11545.05,11273.0,1630000.0,0.0
179,2020-08-11,11455.0,11454.05,11545.05,10727.0,1690000.0,-0.78
180,2020-08-10,11545.0,11363.06,11636.04,11364.0,2530000.0000000005,1.5899999999999999
181,2020-08-07,11364.0,11545.05,11727.03,11364.0,2530000.0000000005,-2.34
182,2020-08-06,11636.0,11727.03,11727.03,11364.0,2460000.0,-0.78
183,2020-08-05,11727.0,11454.05,11727.03,11273.0,2870000.0,2.37
184,2020-08-04,11455.0,11181.08,11454.05,11000.0,4490000.0,4.14
185,2020-08-03,11000.0,10545.05,11090.09,10455.0,2690000.0,2.54
186,2020-07-31,10727.0,10545.05,10818.02,10182.0,2469999.9999999995,-0.84
187,2020-07-30,10818.0,10727.03,11272.07,10545.0,2440000.0,0.0
188,2020-07-29,10818.0,10272.07,11181.08,9364.0,3520000.0,6.25
189,2020-07-28,10182.0,9090.09,10181.08,9000.0,2200000.0,9.8
190,2020-07-27,9273.0,10000.0,10090.09,9273.0,5800000.0,-9.73
191,2020-07-24,10273.0,11181.08,11272.07,10000.0,3330000.0,-7.38
192,2020-07-23,11091.0,11545.05,11545.05,11091.0,2600000.0,-3.93
193,2020-07-22,11545.0,11727.03,11727.03,11455.0,2240000.0,-1.55
194,2020-07-21,11727.0,11727.03,11818.02,11545.0,2520000.0,0.0
195,2020-07-20,11727.0,11818.02,11909.01,11636.0,2440000.0,-0.77
196,2020-07-17,11818.0,11727.03,12000.0,11545.0,2900000.0,0.78
197,2020-07-16,11727.0,11636.04,11818.02,11545.0,1990000.0,0.78
198,2020-07-15,11636.0,11909.01,11909.01,11636.0,2440000.0,-1.54
199,2020-07-14,11818.0,11818.02,11818.02,11636.0,2320000.0,0.0
200,2020-07-13,11818.0,12000.0,12000.0,11727.0,2130000.0,-0.76
201,2020-07-10,11909.0,12090.09,12181.08,11909.0,1370000.0,-1.51
202,2020-07-09,12091.0,12000.0,12181.08,11818.0,2430000.0,1.53
203,2020-07-08,11909.0,11272.07,12090.09,11273.0,1450000.0,0.0
204,2020-07-07,11909.0,11727.03,12181.08,10909.0,2850000.0,1.55
205,2020-07-06,11727.0,11545.05,11909.01,11455.0,1839999.9999999998,0.78
206,2020-07-03,11636.0,11818.02,11909.01,11636.0,1190000.0,-1.54
207,2020-07-02,11818.0,12000.0,12090.09,11818.0,1380000.0,-1.52
208,2020-07-01,12000.0,11818.02,12181.08,11182.0,1640000.0000000002,1.54
209,2020-06-30,11818.0,12000.0,12272.07,11091.0,3350000.0,-0.76
210,2020-06-29,11909.0,12636.04,12636.04,11818.0,1990000.0,-6.43
211,2020-06-26,12727.0,13000.0,13272.07,12727.0,1830000.0,-2.1
212,2020-06-25,13000.0,12636.04,13000.0,12364.0,1340000.0,2.88
213,2020-06-24,12636.0,12909.01,13272.07,12636.0,3360000.0,-2.11
214,2020-06-23,12909.0,13181.08,13272.07,12727.0,3440000.0,-2.07
215,2020-06-22,13182.0,13363.06,13727.03,13182.0,1700000.0,-1.3599999999999999
216,2020-06-19,13364.0,12727.03,13363.06,12727.0,2089999.9999999998,5.01
217,2020-06-18,12727.0,13181.08,13363.06,12545.0,4500000.0,-3.45
218,2020-06-17,13182.0,14545.05,14636.04,13182.0,5830000.0,-9.93
219,2020-06-16,14636.0,14818.02,14909.01,14273.0,9130000.0,1.8900000000000001
220,2020-06-15,14364.0,14545.05,14909.01,14091.0,7820000.0,-1.24
221,2020-06-12,14545.0,13636.04,14545.05,12727.0,4400000.0,3.22
222,2020-06-11,14091.0,14909.01,15363.06,14091.0,12170000.0,-4.32
223,2020-06-10,14727.0,14636.04,14909.01,14364.0,5360000.0,0.62
224,2020-06-09,14636.0,14727.03,15000.0,14636.0,4450000.0,-1.83
225,2020-06-08,14909.0,14545.05,15090.09,14455.0,8460000.0,2.5
226,2020-06-05,14545.0,14454.05,14545.05,14182.0,6310000.0,0.62
227,2020-06-04,14455.0,13818.02,14545.05,13818.0,6950000.0,4.61
228,2020-06-03,13818.0,12727.03,13818.02,12545.0,13440000.0,8.57
229,2020-06-02,12727.0,12727.03,13000.0,12545.0,5260000.0,-0.71
230,2020-06-01,12818.0,12727.03,12909.01,12455.0,10430000.0,0.72
231,2020-05-29,12727.0,12818.02,12818.02,12455.0,7450000.0,-0.71
232,2020-05-28,12818.0,12363.06,13000.0,12182.0,10170000.0,3.67
233,2020-05-27,12364.0,12636.04,12909.01,12182.0,10590000.0,-2.85
234,2020-05-26,12727.0,12545.05,13000.0,11909.0,10930000.0,-0.71
235,2020-05-25,12818.0,12363.06,13181.08,11909.0,9790000.0,6.82
236,2020-05-22,12000.0,10909.01,12000.0,10455.0,15250000.0,10.0
237,2020-05-21,10909.0,10727.03,11363.06,10727.0,28920000.0,-8.4
238,2020-05-20,11909.0,13181.08,13181.08,11909.0,6920000.0,-9.66
239,2020-05-19,13182.0,13545.05,14000.0,13091.0,4590000.0,-2.68
240,2020-05-18,13545.0,14090.09,14090.09,12727.0,7000000.0,-3.87
241,2020-05-15,14091.0,15636.04,15636.04,14091.0,4810000.000000001,-9.88
242,2020-05-14,15636.0,15636.04,15818.02,15364.0,2950000.0,-0.58
243,2020-05-13,15727.0,15545.05,15818.02,15364.0,1290000.0,0.0
244,2020-05-12,15727.0,15909.01,15909.01,15545.0,1700000.0,-1.1400000000000001
245,2020-05-11,15909.0,15454.05,15909.01,15364.0,2320000.0,2.94
246,2020-05-08,15455.0,14636.04,15454.05,14091.0,4190000.0000000005,5.6
247,2020-05-07,14636.0,14090.09,14636.04,14091.0,2210000.0,3.87
248,2020-05-06,14091.0,13818.02,14090.09,13455.0,3010000.0,1.98
249,2020-05-05,13818.0,14090.09,14363.06,13727.0,2690000.0,-2.57
250,2020-05-04,14182.0,14363.06,14363.06,14091.0,2120000.0,-1.8900000000000001
