,datetime,close,open,high,low,KL,% change
0,2021-04-29,11300.0,11600.0,11700.0,11300.0,174840.0,-2.59
1,2021-04-28,11600.0,11400.0,11700.0,11300.0,159520.0,1.75
2,2021-04-27,11400.0,11900.0,12000.0,11400.0,221900.0,-4.2
3,2021-04-26,11900.0,12600.0,12600.0,11800.0,232500.0,-4.03
4,2021-04-23,12400.0,12200.0,12500.0,11700.0,341200.0,0.0
5,2021-04-22,12400.0,13100.0,13100.0,12400.0,306210.0,-6.06
6,2021-04-20,13200.0,13400.0,13500.0,13000.0,175820.0,-1.49
7,2021-04-19,13400.0,13000.0,13500.0,12600.0,243120.0,3.08
8,2021-04-16,13000.0,13200.0,13300.0,12500.0,443920.0,-1.52
9,2021-04-15,13200.0,13500.0,13700.0,13200.0,299300.0,-2.22
10,2021-04-14,13500.0,13800.0,13800.0,13100.0,386660.0,-2.17
11,2021-04-13,13800.0,14000.0,14000.0,13500.0,648730.0,-1.43
12,2021-04-12,14000.0,14500.0,14500.0,14000.0,445700.0,-3.45
13,2021-04-09,14500.0,14600.0,14800.0,14200.0,401910.0,-0.68
14,2021-04-08,14600.0,14600.0,14700.0,14200.0,278100.0,0.0
15,2021-04-07,14600.0,14000.0,14600.0,13800.0,472400.0,4.29
16,2021-04-06,14000.0,13900.0,14200.0,13700.0,466260.0,0.72
17,2021-04-05,13900.0,14200.0,14200.0,13900.0,395010.0,-1.42
18,2021-04-02,14100.0,14000.0,14300.0,13800.0,416210.0,0.71
19,2021-04-01,14000.0,14000.0,14200.0,13700.0,338500.0,1.45
20,2021-03-31,13800.0,14500.0,14500.0,13800.0,281800.0,-4.17
21,2021-03-30,14400.0,14300.0,14900.0,14200.0,324330.0,1.41
22,2021-03-29,14200.0,13500.0,14200.0,13500.0,247810.0,5.19
23,2021-03-26,13500.0,13600.0,13900.0,13000.0,470520.0,-2.88
24,2021-03-25,13900.0,14000.0,14000.0,13400.0,366400.0,-0.71
25,2021-03-24,14000.0,14400.0,14400.0,13200.0,479450.0,-2.1
26,2021-03-23,14300.0,14800.0,14800.0,13700.0,846320.0,-3.38
27,2021-03-22,14800.0,15400.0,15400.0,14700.0,575610.0,-3.9
28,2021-03-19,15400.0,15900.0,15900.0,15200.0,564690.0,-3.14
29,2021-03-18,15900.0,16100.0,16400.0,15800.0,316290.0,-1.24
30,2021-03-17,16100.0,15900.0,16400.0,15900.0,406650.0,1.9
31,2021-03-16,15800.0,15200.0,15800.0,15200.0,909700.0,3.95
32,2021-03-15,15200.0,14900.0,15200.0,14700.0,398320.0,1.33
33,2021-03-12,15000.0,14800.0,15100.0,14700.0,375500.0,1.35
34,2021-03-11,14800.0,14700.0,14800.0,14400.0,559000.0,0.68
35,2021-03-10,14700.0,15000.0,15000.0,14500.0,564320.0,-2.0
36,2021-03-09,15000.0,14400.0,15600.0,14200.0,732550.0,4.17
37,2021-03-08,14400.0,13900.0,14500.0,13900.0,711240.0,4.35
38,2021-03-05,13800.0,13500.0,14000.0,13200.0,674200.0,-0.72
