,datetime,close,open,high,low,KL,% change
108,2020-11-19,8450.0,8450.0,8450.0,8303.0,128100.0,0.0
109,2020-11-18,8450.0,8083.0,8450.0,8083.0,503700.0,4.54
110,2020-11-17,8083.0,8083.0,8083.0,8009.0,47930.0,0.0
111,2020-11-16,8083.0,8083.0,8230.0,7936.0,215220.0,0.0
112,2020-11-13,8083.0,8009.0,8083.0,7936.0,82960.0,0.92
113,2020-11-12,8009.0,7936.0,8009.0,7862.0,82900.0,0.92
114,2020-11-11,7936.0,7936.0,8009.0,7862.0,100570.0,0.0
115,2020-11-10,7936.0,7936.0,8083.0,7936.0,288480.0,0.0
116,2020-11-09,7936.0,7936.0,7936.0,7715.0,87440.0,0.0
117,2020-11-06,7936.0,7789.0,7936.0,7715.0,59390.0,0.94
118,2020-11-05,7862.0,7789.0,7936.0,7789.0,108380.0,0.94
119,2020-11-04,7789.0,7715.0,7936.0,7715.0,277360.0,0.0
120,2020-11-03,7789.0,7789.0,7789.0,7715.0,10890.0,0.96
121,2020-11-02,7715.0,7715.0,7715.0,7642.0,19030.0,0.0
122,2020-10-30,7715.0,7715.0,7789.0,7568.0,181550.0,0.96
123,2020-10-29,7642.0,7568.0,7715.0,7495.0,159130.0,-0.95
124,2020-10-28,7715.0,7862.0,7862.0,7642.0,325710.0,-2.7800000000000002
125,2020-10-27,7936.0,7936.0,8083.0,7789.0,216690.0,0.0
126,2020-10-26,7936.0,8377.0,8377.0,7936.0,176690.0,-2.7
127,2020-10-23,8156.0,8230.0,8377.0,8156.0,131390.0,-0.9
128,2020-10-22,8230.0,8230.0,8230.0,8083.0,223080.0,-0.88
129,2020-10-21,8303.0,8450.0,8450.0,8230.0,183220.0,-1.74
130,2020-10-20,8450.0,8377.0,8450.0,8303.0,113050.0,0.87
131,2020-10-19,8377.0,8009.0,8450.0,7936.0,659820.0,4.59
132,2020-10-16,8009.0,7862.0,8009.0,7862.0,191030.0,0.0
133,2020-10-15,8009.0,7862.0,8009.0,7862.0,115190.0,0.92
134,2020-10-14,7936.0,8009.0,8083.0,7862.0,101340.0,-0.91
135,2020-10-13,8009.0,8009.0,8009.0,7862.0,159680.0,0.92
136,2020-10-12,7936.0,8009.0,8156.0,7862.0,161290.0,-1.8199999999999998
137,2020-10-09,8083.0,8083.0,8156.0,7936.0,143210.0,0.0
138,2020-10-08,8083.0,8083.0,8156.0,7936.0,148910.0,0.0
139,2020-10-07,8083.0,8009.0,8083.0,7936.0,290550.0,0.92
140,2020-10-06,8009.0,8083.0,8303.0,7936.0,360030.0,-0.92
141,2020-10-05,8083.0,7862.0,8083.0,7862.0,300890.0,2.81
142,2020-10-02,7862.0,7862.0,7936.0,7568.0,254320.0,0.0
143,2020-10-01,7862.0,7568.0,8009.0,7568.0,679460.0,3.88
144,2020-09-30,7568.0,7421.0,7568.0,7274.0,192420.0,1.98
145,2020-09-29,7421.0,7421.0,7495.0,7348.0,102700.0,0.0
146,2020-09-28,7421.0,7348.0,7421.0,7274.0,206170.0,0.99
147,2020-09-25,7348.0,7348.0,7348.0,7274.0,116850.0,-0.98
148,2020-09-24,7421.0,7348.0,7421.0,7348.0,70250.0,0.0
149,2020-09-23,7421.0,7348.0,7421.0,7348.0,102740.0,0.99
150,2020-09-22,7348.0,7201.0,7421.0,7201.0,200230.0,0.0
151,2020-09-21,7348.0,7421.0,7421.0,7274.0,153970.0,0.0
152,2020-09-18,7348.0,7201.0,7421.0,7201.0,163540.0,0.0
153,2020-09-17,7348.0,7201.0,7348.0,7127.0,164440.0,1.02
154,2020-09-16,7274.0,7274.0,7348.0,7201.0,173570.0,-1.01
155,2020-09-15,7348.0,7201.0,7348.0,7127.0,377720.0,3.1
156,2020-09-14,7127.0,7054.0,7127.0,7054.0,59610.0,1.03
157,2020-09-11,7054.0,6980.0,7054.0,6980.0,75570.0,0.0
158,2020-09-10,7054.0,7054.0,7127.0,7054.0,57700.0,0.0
159,2020-09-09,7054.0,6980.0,7201.0,6907.0,430660.0,0.0
160,2020-09-08,7054.0,7054.0,7054.0,6834.0,117350.0,1.06
161,2020-09-07,6980.0,7127.0,7201.0,6980.0,333140.0,-2.06
162,2020-09-04,7127.0,7054.0,7127.0,6980.0,174620.0,1.03
163,2020-09-03,7054.0,6980.0,7054.0,6980.0,49590.0,1.06
164,2020-09-01,6980.0,6980.0,7054.0,6907.0,52650.0,0.0
165,2020-08-31,6980.0,7054.0,7127.0,6907.0,311840.0,-1.05
166,2020-08-28,7054.0,7054.0,7127.0,7054.0,143770.0,0.0
167,2020-08-27,7054.0,6980.0,7054.0,6907.0,138170.0,1.06
168,2020-08-26,6980.0,6760.0,7274.0,6760.0,366660.0,2.14
169,2020-08-25,6834.0,6907.0,6907.0,6760.0,207870.0,-1.06
170,2020-08-24,6907.0,6834.0,6907.0,6834.0,163670.0,1.07
171,2020-08-21,6834.0,6760.0,6834.0,6687.0,207460.0,2.2
172,2020-08-20,6687.0,6834.0,6834.0,6687.0,101240.0,-2.15
173,2020-08-19,6834.0,6760.0,6834.0,6760.0,122240.0,0.0
174,2020-08-18,6834.0,6760.0,6834.0,6760.0,114240.0,1.09
175,2020-08-17,6760.0,6687.0,6760.0,6687.0,129150.0,1.09
176,2020-08-14,6687.0,6613.0,7054.0,6540.0,149690.0,1.12
177,2020-08-13,6613.0,6540.0,6613.0,6540.0,64420.0,0.0
178,2020-08-12,6613.0,6540.0,6613.0,6540.0,133640.0,1.12
179,2020-08-11,6540.0,6613.0,6613.0,6540.0,95950.0,0.0
180,2020-08-10,6540.0,6540.0,6613.0,6466.0,78850.0,1.1400000000000001
181,2020-08-07,6466.0,6466.0,6540.0,6466.0,51060.0,-1.13
182,2020-08-06,6540.0,6613.0,6613.0,6466.0,69000.0,-1.1
183,2020-08-05,6613.0,6613.0,6613.0,6466.0,96670.0,1.12
184,2020-08-04,6540.0,6393.0,6540.0,6393.0,81910.0,1.1400000000000001
185,2020-08-03,6466.0,6246.0,6466.0,6172.0,873310.0,3.52
186,2020-07-31,6246.0,6099.0,6319.0,6099.0,46780.0,-1.16
187,2020-07-30,6319.0,6246.0,6319.0,6246.0,51530.0,1.17
188,2020-07-29,6246.0,6246.0,6393.0,5952.0,100780.0,-3.4
189,2020-07-28,6466.0,5878.0,6466.0,5878.0,233840.0,4.76
190,2020-07-27,6172.0,6319.0,6613.0,6172.0,215320.0,-9.69
191,2020-07-24,6834.0,7127.0,7127.0,6540.0,291640.0,-4.11
192,2020-07-23,7127.0,7127.0,7201.0,7127.0,63690.0,-1.03
193,2020-07-22,7201.0,7274.0,7274.0,7127.0,61020.0,-1.0
194,2020-07-21,7274.0,7127.0,7274.0,7127.0,3580.0,2.06
195,2020-07-20,7127.0,7274.0,7274.0,7127.0,119870.0,-2.02
196,2020-07-17,7274.0,7274.0,7348.0,7201.0,74810.0,1.01
197,2020-07-16,7201.0,7348.0,7348.0,7201.0,39460.0,-2.0
198,2020-07-15,7348.0,7348.0,7421.0,7274.0,72580.0,0.0
199,2020-07-14,7348.0,7201.0,7348.0,7201.0,81630.0,1.02
200,2020-07-13,7274.0,7274.0,7348.0,7201.0,92860.0,0.0
201,2020-07-10,7274.0,7348.0,7348.0,7274.0,47670.0,-1.98
202,2020-07-09,7421.0,7348.0,7421.0,7201.0,69580.0,0.99
203,2020-07-08,7348.0,7201.0,7348.0,7201.0,33090.0,0.0
204,2020-07-07,7348.0,7348.0,7348.0,7201.0,83330.0,2.04
205,2020-07-06,7201.0,7274.0,7274.0,7201.0,115370.0,0.0
206,2020-07-03,7201.0,7127.0,7274.0,7127.0,47460.0,0.0
207,2020-07-02,7201.0,7274.0,7274.0,7127.0,46970.0,-1.0
208,2020-07-01,7274.0,7201.0,7274.0,7054.0,50080.0,4.21
209,2020-06-30,6980.0,7348.0,7348.0,6980.0,134650.0,-5.01
210,2020-06-29,7348.0,7495.0,7495.0,7127.0,131270.0,-1.96
211,2020-06-26,7495.0,7421.0,7568.0,7421.0,90460.0,1.0
212,2020-06-25,7421.0,7715.0,7715.0,7421.0,203670.0,-4.72
213,2020-06-24,7789.0,7862.0,7862.0,7495.0,221170.0,-0.93
214,2020-06-23,7862.0,7495.0,7936.0,7495.0,390130.0,5.9399999999999995
215,2020-06-22,7421.0,7421.0,7495.0,7348.0,353060.0,2.02
216,2020-06-19,7274.0,7201.0,7348.0,7127.0,153660.0,1.01
217,2020-06-18,7201.0,7201.0,7348.0,7127.0,39380.0,0.0
218,2020-06-17,7201.0,7348.0,7421.0,7127.0,101920.0,-2.0
219,2020-06-16,7348.0,7421.0,7421.0,7054.0,265300.0,0.0
220,2020-06-15,7348.0,8009.0,8009.0,7201.0,318010.0,-4.76
221,2020-06-12,7715.0,7313.0,7715.0,7044.0,323370.0,3.6
222,2020-06-11,7447.0,7715.0,7984.0,7246.0,557260.0,-5.12
223,2020-06-10,7849.0,7715.0,7984.0,7447.0,427730.0,3.54
224,2020-06-09,7581.0,7648.0,7648.0,7447.0,420720.0,-0.88
225,2020-06-08,7648.0,7380.0,7648.0,7313.0,903690.0,6.53
226,2020-06-05,7179.0,7313.0,7380.0,7111.0,317760.0,0.0
227,2020-06-04,7179.0,7044.0,7380.0,7044.0,816900.0,1.92
228,2020-06-03,7044.0,7044.0,7111.0,6977.0,234120.0,0.0
229,2020-06-02,7044.0,7313.0,7380.0,7044.0,319430.0,-2.79
230,2020-06-01,7246.0,6843.0,7313.0,6776.0,388490.0,5.89
231,2020-05-29,6843.0,6977.0,6977.0,6843.0,168850.0,-1.92
232,2020-05-28,6977.0,6977.0,7044.0,6843.0,388650.0,0.0
233,2020-05-27,6977.0,6642.0,6977.0,6642.0,4090000.0,5.04
234,2020-05-26,6642.0,6508.0,6709.0,6441.0,178620.0,3.12
235,2020-05-25,6441.0,6441.0,6508.0,6373.0,162140.0,0.0
236,2020-05-22,6441.0,6373.0,6441.0,6373.0,30660.0,1.07
237,2020-05-21,6373.0,6441.0,6441.0,6373.0,195730.0,-1.06
238,2020-05-20,6441.0,6441.0,6441.0,6373.0,101970.0,0.0
239,2020-05-19,6441.0,6373.0,6508.0,6373.0,197460.0,2.14
240,2020-05-18,6306.0,6373.0,6441.0,6306.0,48900.0,-1.05
241,2020-05-15,6373.0,6373.0,6508.0,6306.0,152770.0,-1.06
242,2020-05-14,6441.0,6508.0,6575.0,6373.0,199160.0,-1.03
243,2020-05-13,6508.0,6642.0,6642.0,6441.0,117790.0,-2.02
244,2020-05-12,6642.0,6306.0,6709.0,6306.0,338920.0,6.46
245,2020-05-11,6239.0,6105.0,6441.0,6105.0,128460.00000000001,2.19
246,2020-05-08,6105.0,6105.0,6172.0,6038.0,219070.0,0.0
247,2020-05-07,6105.0,6038.0,6105.0,5971.0,57160.0,1.11
248,2020-05-06,6038.0,6038.0,6105.0,5904.0,40960.0,-1.1
249,2020-05-05,6105.0,6038.0,6105.0,6038.0,29400.0,0.0
250,2020-05-04,6105.0,6105.0,6105.0,6038.0,12580.0,0.0
