,datetime,close,open,high,low,KL,% change
100,2020-12-24,1067.52,1083.83,1084.76,1046.89,757320.0,-1.05
101,2020-12-23,1078.9,1087.89,1094.09,1077.92,813170.0,-0.42
102,2020-12-22,1083.45,1081.85,1084.23,1077.06,756110.0,0.22
103,2020-12-21,1081.08,1071.62,1081.6,1070.86,713660.0,1.28
104,2020-12-18,1067.46,1055.75,1068.56,1055.75,623640.0,1.49
105,2020-12-17,1051.77,1065.85,1065.85,1051.42,667890.0,-1.43
106,2020-12-16,1066.99,1058.34,1066.99,1057.21,591570.0,1.11
107,2020-12-15,1055.27,1062.02,1067.45,1052.01,675180.0,-0.83
108,2020-12-14,1064.09,1048.97,1064.09,1048.97,583590.0,1.73
109,2020-12-11,1045.96,1033.19,1045.96,1030.06,463770.0,1.46
110,2020-12-10,1030.91,1041.65,1044.1,1030.91,626450.0,-0.79
111,2020-12-09,1039.13,1029.26,1039.55,1029.26,586050.0,0.96
112,2020-12-08,1029.26,1029.98,1032.58,1025.63,527670.0,-0.07
113,2020-12-07,1029.98,1024.34,1030.41,1022.14,520340.00000000006,0.83
114,2020-12-04,1021.49,1019.8,1025.17,1018.67,553590.0,0.17
115,2020-12-03,1019.8,1016.73,1020.35,1014.06,518909.99999999994,0.54
116,2020-12-02,1014.32,1008.77,1015.86,1007.91,684530.0,0.54
117,2020-12-01,1008.87,988.71,1008.87,988.71,583310.0,0.58
118,2020-11-30,1003.08,1011.82,1012.5,1002.61,532930.0,-0.71
119,2020-11-27,1010.22,1006.68,1010.22,1004.0,446440.0,0.42
120,2020-11-26,1005.97,999.24,1005.97,994.91,493560.0,0.6
121,2020-11-25,999.94,1000.39,1002.31,996.8,475740.0,0.42
122,2020-11-24,995.76,996.55,997.99,984.92,550070.0,0.16
123,2020-11-23,994.19,991.87,995.9,985.38,489690.0,0.42
124,2020-11-20,990.0,984.71,990.0,980.72,501050.0,0.69
125,2020-11-19,983.26,975.32,983.26,974.33,500120.0,1.0
126,2020-11-18,973.53,969.48,974.3,966.32,478680.0,0.48
127,2020-11-17,968.9,955.52,968.9,953.22,400960.0,1.9
128,2020-11-16,950.79,970.11,972.98,950.5,518929.99999999994,-1.6
129,2020-11-13,966.29,959.56,966.29,959.13,457830.0,0.73
130,2020-11-12,959.28,953.97,959.28,953.62,343910.0,0.74
131,2020-11-11,952.22,954.46,956.65,947.61,376510.0,0.03
132,2020-11-10,951.9,962.68,963.47,951.9,456750.0,-0.01
133,2020-11-09,951.99,942.15,951.99,942.15,393200.0,1.46
134,2020-11-06,938.29,939.73,941.2,934.63,268230.0,0.06
135,2020-11-05,937.75,940.32,945.51,937.75,304330.0,-0.21
136,2020-11-04,939.76,935.41,943.56,933.86,350870.0,0.47
137,2020-11-03,935.41,936.73,937.57,932.18,318700.0,0.19
138,2020-11-02,933.68,926.09,933.68,924.14,297600.0,0.89
139,2020-10-30,925.47,925.41,926.32,911.2,312750.0,0.7
140,2020-10-29,919.08,916.49,925.84,914.33,436130.0,-0.21
141,2020-10-28,921.05,942.82,946.91,921.05,456060.0,-2.69
142,2020-10-27,946.47,950.8,954.72,946.28,455850.0,-0.46
143,2020-10-26,950.8,967.52,970.15,950.8,428250.0,-1.09
144,2020-10-23,961.26,953.45,961.26,953.14,452490.0,1.2
145,2020-10-22,949.9,938.06,949.9,933.78,365120.0,1.16
146,2020-10-21,939.03,947.16,948.2,939.0,412650.0,-0.57
147,2020-10-20,944.42,941.0,944.54,937.32,444330.0,0.08
148,2020-10-19,943.69,945.01,946.29,941.92,389470.0,0.04
149,2020-10-16,943.3,944.03,946.23,935.98,443330.0,0.06
150,2020-10-15,942.76,945.28,945.93,938.7,470510.0,0.27
151,2020-10-14,940.18,931.89,940.18,931.89,474920.0,1.11
152,2020-10-13,929.86,926.76,930.96,923.78,359020.0,0.44
