"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"12/08/2019","102.82","102.79","103.20","102.46","21.55K","0.03%"
"09/08/2019","102.79","102.90","103.76","101.89","23.13K","-0.11%"
"08/08/2019","102.90","101.91","103.00","99.21","21.21K","0.99%"
"07/08/2019","101.89","101.89","102.77","101.39","23.16K","0.00%"
"06/08/2019","101.89","100.38","102.74","100.37","34.01K","-0.99%"
"05/08/2019","102.91","103.70","103.73","102.30","26.05K","-0.76%"
"02/08/2019","103.70","103.89","103.99","102.72","23.59K","-0.17%"
"01/08/2019","103.88","104.43","104.83","103.64","19.41K","-0.53%"
"31/07/2019","104.43","104.44","104.91","103.67","29.63K","0.00%"
"30/07/2019","104.43","105.29","105.86","104.35","23.70K","-0.82%"
"29/07/2019","105.29","106.40","106.42","104.96","22.66K","-1.04%"
"26/07/2019","106.40","106.76","107.06","105.94","25.95K","-0.34%"
"25/07/2019","106.76","106.44","107.39","106.39","22.74K","0.30%"
"24/07/2019","106.44","106.71","107.50","105.92","29.37K","-0.25%"
"23/07/2019","106.71","106.76","106.98","106.44","24.71K","-0.05%"
"22/07/2019","106.76","111.10","111.10","106.12","23.24K","-0.29%"
"19/07/2019","107.07","106.74","108.30","106.59","27.45K","0.31%"
"18/07/2019","106.74","106.58","106.74","105.88","24.94K","0.15%"
"17/07/2019","106.58","105.81","106.94","105.76","28.83K","0.69%"
"16/07/2019","105.85","105.72","106.25","105.50","22.52K","0.23%"
"15/07/2019","105.61","105.88","106.23","105.33","18.94K","-0.24%"
"12/07/2019","105.86","106.01","106.62","105.78","25.94K","-0.14%"
"11/07/2019","106.01","105.14","106.22","105.14","23.82K","0.83%"
"10/07/2019","105.14","105.10","105.60","105.05","22.29K","0.04%"
"09/07/2019","105.10","103.83","105.10","103.55","19.22K","1.24%"
"08/07/2019","103.81","104.38","104.70","103.50","14.77K","-0.55%"
"05/07/2019","104.38","104.34","104.87","104.21","16.27K","0.04%"
"04/07/2019","104.34","103.67","104.54","103.67","20.36K","0.65%"
"03/07/2019","103.67","103.46","103.98","103.44","16.49K","0.20%"
"02/07/2019","103.46","104.20","104.20","103.35","22.73K","-0.61%"
"01/07/2019","104.09","104.15","104.39","103.67","21.83K","0.56%"
"28/06/2019","103.51","102.96","103.52","102.35","20.69K","0.53%"
"27/06/2019","102.96","103.95","104.07","102.72","27.32K","-0.95%"
"26/06/2019","103.95","104.15","104.32","103.74","23.79K","-0.19%"
"25/06/2019","104.15","104.78","104.88","103.65","20.77K","-0.60%"
"24/06/2019","104.78","104.85","105.11","104.56","21.33K","-0.07%"
"21/06/2019","104.85","105.05","105.83","104.53","21.67K","-0.20%"
"20/06/2019","105.06","103.77","105.07","103.49","22.96K","1.24%"
"19/06/2019","103.77","103.76","104.17","103.38","16.86K","0.02%"
"18/06/2019","103.75","103.50","103.77","103.24","17.41K","0.24%"
"17/06/2019","103.50","103.46","104.01","103.21","17.27K","0.04%"
"14/06/2019","103.46","103.50","104.21","103.39","16.04K","-0.04%"
"13/06/2019","103.50","103.56","103.65","103.28","18.81K","-0.06%"
"12/06/2019","103.56","103.95","104.08","103.46","16.56K","-0.38%"
"11/06/2019","103.95","103.93","104.16","103.63","21.17K","-0.04%"
"10/06/2019","103.99","104.21","104.73","103.90","16.29K","-0.21%"
"07/06/2019","104.21","103.05","104.22","103.05","22.74K","1.15%"
"06/06/2019","103.03","103.56","103.56","102.61","18.23K","-0.49%"
"05/06/2019","103.54","103.06","103.79","102.97","17.76K","0.47%"
"04/06/2019","103.06","103.27","103.87","103.01","16.57K","-0.21%"
"03/06/2019","103.28","104.34","104.44","103.13","31.28K","-1.03%"
"31/05/2019","104.35","105.32","105.33","103.95","26.80K","-0.92%"
"30/05/2019","105.32","105.32","105.60","104.88","20.79K","0.00%"
"29/05/2019","105.32","105.03","105.34","104.40","23.08K","0.28%"
"28/05/2019","105.03","105.04","105.32","104.75","22.62K","-0.01%"
"27/05/2019","105.04","105.26","105.62","104.97","20.05K","-0.33%"
"24/05/2019","105.39","106.30","106.40","103.28","32.28K","-0.86%"
"23/05/2019","106.30","106.13","106.55","105.52","29.54K","0.16%"
"22/05/2019","106.13","106.29","107.06","105.98","39.10K","-0.14%"
"21/05/2019","106.28","106.31","106.83","106.14","27.25K","-0.03%"
"20/05/2019","106.31","105.79","106.81","105.68","28.86K","0.49%"
"17/05/2019","105.79","106.09","106.44","105.72","32.98K","-0.28%"
"16/05/2019","106.09","106.44","106.83","105.95","27.15K","-0.32%"
"15/05/2019","106.43","105.70","106.73","105.61","30.84K","0.69%"
"14/05/2019","105.70","105.61","105.72","105.03","33.90K","0.09%"
"13/05/2019","105.61","105.85","106.11","105.52","26.35K","-0.24%"
"10/05/2019","105.86","105.26","105.96","105.14","23.56K","0.57%"
"09/05/2019","105.26","105.91","105.99","105.00","23.16K","-0.61%"
"08/05/2019","105.91","105.83","105.99","105.06","25.78K","0.08%"
"07/05/2019","105.83","105.42","106.34","105.22","28.03K","0.39%"
"06/05/2019","105.42","106.88","106.88","105.02","40.55K","-1.36%"
"03/05/2019","106.87","106.99","107.39","106.60","26.02K","-0.12%"
"02/05/2019","107.00","107.46","108.03","106.72","29.99K","-0.43%"
