"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"26/05/2021","1,316.70","1,308.04","1,317.30","1,304.68","713.07K","0.62%"
"25/05/2021","1,308.58","1,299.19","1,308.58","1,297.23","679.06K","0.82%"
"24/05/2021","1,297.98","1,287.50","1,299.83","1,287.36","715.51K","1.09%"
"21/05/2021","1,283.93","1,272.84","1,289.03","1,268.46","698.93K","0.45%"
"20/05/2021","1,278.22","1,264.62","1,278.22","1,255.78","745.21K","1.25%"
"19/05/2021","1,262.49","1,254.78","1,262.71","1,250.58","694.35K","0.78%"
"18/05/2021","1,252.68","1,259.57","1,262.22","1,249.02","692.48K","-0.48%"
"17/05/2021","1,258.70","1,272.55","1,277.83","1,258.50","758.29K","-0.60%"
"14/05/2021","1,266.36","1,266.43","1,271.45","1,259.97","730.99K","0.35%"
"13/05/2021","1,261.99","1,262.98","1,273.49","1,261.99","711.52K","-0.56%"
"12/05/2021","1,269.09","1,251.97","1,269.09","1,249.18","700.67K","1.04%"
"11/05/2021","1,256.04","1,265.11","1,272.55","1,256.04","770.09K","-0.28%"
"10/05/2021","1,259.58","1,239.96","1,259.58","1,236.85","773.06K","1.43%"
"07/05/2021","1,241.81","1,245.48","1,250.50","1,231.92","783.04K","-0.70%"
"06/05/2021","1,250.57","1,255.42","1,261.49","1,246.64","730.50K","-0.47%"
"05/05/2021","1,256.43","1,244.69","1,265.93","1,244.69","744.43K","1.15%"
"04/05/2021","1,242.20","1,222.08","1,242.80","1,212.56","798.49K","0.23%"
"29/04/2021","1,239.39","1,234.91","1,239.39","1,231.25","647.16K","0.80%"
"28/04/2021","1,229.55","1,220.26","1,230.91","1,217.49","612.70K","0.80%"
"27/04/2021","1,219.75","1,213.84","1,220.96","1,204.14","618.17K","0.33%"
"26/04/2021","1,215.77","1,251.25","1,251.25","1,214.14","744.95K","-2.62%"
"23/04/2021","1,248.53","1,227.18","1,248.53","1,216.15","716.52K","1.69%"
"22/04/2021","1,227.82","1,264.31","1,271.98","1,227.82","770.37K","-3.19%"
"20/04/2021","1,268.28","1,267.74","1,286.32","1,261.28","843.60K","0.61%"
"19/04/2021","1,260.58","1,243.58","1,260.58","1,233.77","817.13K","1.77%"
"16/04/2021","1,238.71","1,245.06","1,254.61","1,227.14","986.88K","-0.68%"
"15/04/2021","1,247.25","1,262.25","1,265.87","1,247.25","806.49K","-0.69%"
"14/04/2021","1,255.87","1,240.90","1,255.87","1,233.01","861.96K","0.60%"
"13/04/2021","1,248.33","1,262.44","1,268.02","1,247.66","1.03M","-0.33%"
"12/04/2021","1,252.45","1,236.79","1,252.45","1,232.35","890.31K","1.69%"
"09/04/2021","1,231.66","1,231.51","1,234.98","1,227.60","732.82K","-0.26%"
"08/04/2021","1,234.89","1,242.38","1,246.40","1,232.26","664.51K","-0.60%"
"07/04/2021","1,242.38","1,237.39","1,242.38","1,232.52","727.82K","0.20%"
"06/04/2021","1,239.96","1,233.37","1,244.63","1,231.14","694.06K","0.32%"
"05/04/2021","1,236.05","1,245.28","1,245.28","1,228.18","693.04K","0.95%"
"02/04/2021","1,224.45","1,225.76","1,228.29","1,221.07","661.89K","0.69%"
"01/04/2021","1,216.10","1,194.59","1,217.26","1,192.83","672.84K","2.07%"
"31/03/2021","1,191.44","1,186.36","1,196.45","1,186.36","703.08K","0.43%"
"30/03/2021","1,186.36","1,179.64","1,187.29","1,172.85","780.73K","0.91%"
"29/03/2021","1,175.68","1,169.65","1,175.77","1,165.78","660.95K","1.16%"
"26/03/2021","1,162.21","1,162.71","1,165.76","1,137.90","670.46K","-0.08%"
"25/03/2021","1,163.10","1,164.41","1,170.76","1,154.44","690.73K","0.11%"
"24/03/2021","1,161.81","1,169.42","1,174.20","1,154.22","750.48K","-1.83%"
"23/03/2021","1,183.45","1,190.28","1,191.47","1,177.10","683.72K","-0.92%"
"22/03/2021","1,194.43","1,200.05","1,200.21","1,189.31","700.87K","0.03%"
"19/03/2021","1,194.05","1,195.47","1,199.67","1,191.96","680.90K","-0.57%"
"18/03/2021","1,200.94","1,196.60","1,200.94","1,191.94","628.64K","1.25%"
"17/03/2021","1,186.09","1,178.64","1,186.09","1,176.26","701.09K","0.52%"
"16/03/2021","1,179.90","1,184.91","1,184.91","1,171.76","683.85K","-0.39%"
"15/03/2021","1,184.56","1,183.89","1,186.06","1,178.80","676.96K","0.25%"
"12/03/2021","1,181.56","1,185.21","1,186.52","1,178.14","624.71K","-0.01%"
"11/03/2021","1,181.73","1,170.08","1,183.73","1,170.08","629.10K","1.00%"
"10/03/2021","1,170.08","1,163.86","1,170.59","1,154.89","723.92K","0.70%"
"09/03/2021","1,161.97","1,160.96","1,166.42","1,150.94","641.43K","-0.54%"
"08/03/2021","1,168.27","1,180.33","1,181.25","1,164.02","652.70K","-0.04%"
"05/03/2021","1,168.69","1,164.19","1,169.56","1,155.60","594.84K","0.01%"
"04/03/2021","1,168.52","1,191.78","1,191.90","1,159.48","673.45K","-1.55%"
"03/03/2021","1,186.95","1,184.73","1,189.18","1,180.25","631.67K","0.03%"
"02/03/2021","1,186.61","1,196.16","1,196.16","1,181.99","577.01K","0.04%"
"01/03/2021","1,186.17","1,176.93","1,186.82","1,174.45","643.38K","1.51%"
"26/02/2021","1,168.47","1,148.88","1,169.28","1,148.88","554.46K","0.26%"
"25/02/2021","1,165.43","1,169.97","1,169.97","1,155.74","510.43K","0.29%"
"24/02/2021","1,162.01","1,184.32","1,185.58","1,154.36","603.00K","-1.33%"
"23/02/2021","1,177.64","1,174.57","1,184.32","1,168.32","598.27K","0.22%"
"22/02/2021","1,175.04","1,173.57","1,182.67","1,169.12","630.04K","0.13%"
"19/02/2021","1,173.50","1,160.65","1,178.18","1,157.60","578.28K","-0.07%"
"18/02/2021","1,174.38","1,157.10","1,174.38","1,148.66","614.82K","1.61%"
"17/02/2021","1,155.78","1,127.46","1,155.78","1,127.46","568.03K","3.66%"
"09/02/2021","1,114.93","1,090.88","1,114.93","1,078.98","519.81K","2.93%"
"08/02/2021","1,083.18","1,127.06","1,127.06","1,075.10","696.60K","-3.88%"
"05/02/2021","1,126.91","1,114.79","1,126.91","1,112.19","529.87K","1.32%"
"04/02/2021","1,112.19","1,112.97","1,117.88","1,098.85","523.41K","0.08%"
"03/02/2021","1,111.29","1,084.87","1,113.24","1,082.95","703.18K","3.32%"
"02/02/2021","1,075.53","1,036.95","1,075.53","1,029.36","602.62K","3.86%"
"01/02/2021","1,035.51","1,056.61","1,074.52","1,035.51","634.33K","-2.00%"
"29/01/2021","1,056.61","998.33","1,076.11","998.33","797.39K","3.19%"
"28/01/2021","1,023.94","1,041.71","1,052.16","1,022.77","767.87K","-6.67%"
"27/01/2021","1,097.17","1,122.41","1,132.99","1,088.86","785.70K","-3.43%"
"26/01/2021","1,136.12","1,164.97","1,164.97","1,121.03","782.27K","-2.57%"
"25/01/2021","1,166.05","1,164.20","1,172.18","1,162.80","707.24K","-0.06%"
"22/01/2021","1,166.78","1,166.77","1,175.72","1,161.43","758.32K","0.22%"
"21/01/2021","1,164.21","1,146.86","1,164.21","1,132.66","721.92K","2.60%"
"20/01/2021","1,134.68","1,136.50","1,142.48","1,098.05","839.30K","0.33%"
"19/01/2021","1,131.00","1,189.91","1,189.91","1,117.17","986.19K","-5.11%"
"18/01/2021","1,191.94","1,198.79","1,200.85","1,190.33","747.42K","-0.19%"
"15/01/2021","1,194.20","1,188.84","1,197.74","1,188.84","783.11K","0.57%"
"14/01/2021","1,187.40","1,189.48","1,190.50","1,178.84","779.34K","0.11%"
"13/01/2021","1,186.05","1,197.32","1,200.82","1,183.18","819.29K","-0.52%"
"12/01/2021","1,192.28","1,190.38","1,192.28","1,179.24","719.94K","0.62%"
"11/01/2021","1,184.89","1,176.47","1,186.45","1,175.00","845.85K","1.47%"
"08/01/2021","1,167.69","1,164.10","1,176.33","1,160.48","808.31K","0.97%"
"07/01/2021","1,156.49","1,147.26","1,156.49","1,143.44","763.74K","1.16%"
"06/01/2021","1,143.21","1,139.12","1,152.85","1,133.70","790.45K","0.94%"
"05/01/2021","1,132.55","1,116.96","1,134.45","1,116.49","763.43K","1.08%"
"04/01/2021","1,120.47","1,113.77","1,126.43","1,113.59","764.04K","1.50%"
"31/12/2020","1,103.87","1,098.25","1,105.33","1,096.27","527.82K","0.58%"
"30/12/2020","1,097.54","1,099.78","1,108.83","1,094.91","676.98K","-0.18%"
"29/12/2020","1,099.49","1,090.49","1,102.79","1,087.93","678.82K","0.75%"
"28/12/2020","1,091.33","1,094.37","1,096.11","1,083.90","723.88K","0.64%"
"25/12/2020","1,084.42","1,068.83","1,084.42","1,061.83","652.81K","1.58%"
"24/12/2020","1,067.52","1,083.83","1,084.76","1,046.89","757.32K","-1.05%"
"23/12/2020","1,078.90","1,087.89","1,094.09","1,077.92","813.17K","-0.42%"
"22/12/2020","1,083.45","1,081.85","1,084.23","1,077.06","756.11K","0.22%"
"21/12/2020","1,081.08","1,071.62","1,081.60","1,070.86","713.66K","1.28%"
"18/12/2020","1,067.46","1,055.75","1,068.56","1,055.75","623.64K","1.49%"
"17/12/2020","1,051.77","1,065.85","1,065.85","1,051.42","667.89K","-1.43%"
"16/12/2020","1,066.99","1,058.34","1,066.99","1,057.21","591.57K","1.11%"
"15/12/2020","1,055.27","1,062.02","1,067.45","1,052.01","675.18K","-0.83%"
"14/12/2020","1,064.09","1,048.97","1,064.09","1,048.97","583.59K","1.73%"
"11/12/2020","1,045.96","1,033.19","1,045.96","1,030.06","463.77K","1.46%"
"10/12/2020","1,030.91","1,041.65","1,044.10","1,030.91","626.45K","-0.79%"
"09/12/2020","1,039.13","1,029.26","1,039.55","1,029.26","586.05K","0.96%"
"08/12/2020","1,029.26","1,029.98","1,032.58","1,025.63","527.67K","-0.07%"
"07/12/2020","1,029.98","1,024.34","1,030.41","1,022.14","520.34K","0.83%"
"04/12/2020","1,021.49","1,019.80","1,025.17","1,018.67","553.59K","0.17%"
"03/12/2020","1,019.80","1,016.73","1,020.35","1,014.06","518.91K","0.54%"
"02/12/2020","1,014.32","1,008.77","1,015.86","1,007.91","684.53K","0.54%"
"01/12/2020","1,008.87","988.71","1,008.87","988.71","583.31K","0.58%"
"30/11/2020","1,003.08","1,011.82","1,012.50","1,002.61","532.93K","-0.71%"
"27/11/2020","1,010.22","1,006.68","1,010.22","1,004.00","446.44K","0.42%"
"26/11/2020","1,005.97","999.24","1,005.97","994.91","493.56K","0.60%"
"25/11/2020","999.94","1,000.39","1,002.31","996.80","475.74K","0.42%"
"24/11/2020","995.76","996.55","997.99","984.92","550.07K","0.16%"
"23/11/2020","994.19","991.87","995.90","985.38","489.69K","0.42%"
"20/11/2020","990.00","984.71","990.00","980.72","501.05K","0.69%"
"19/11/2020","983.26","975.32","983.26","974.33","500.12K","1.00%"
"18/11/2020","973.53","969.48","974.30","966.32","478.68K","0.48%"
"17/11/2020","968.90","955.52","968.90","953.22","400.96K","1.90%"
"16/11/2020","950.79","970.11","972.98","950.50","518.93K","-1.60%"
"13/11/2020","966.29","959.56","966.29","959.13","457.83K","0.73%"
"12/11/2020","959.28","953.97","959.28","953.62","343.91K","0.74%"
"11/11/2020","952.22","954.46","956.65","947.61","376.51K","0.03%"
"10/11/2020","951.90","962.68","963.47","951.90","456.75K","-0.01%"
"09/11/2020","951.99","942.15","951.99","942.15","393.20K","1.46%"
"06/11/2020","938.29","939.73","941.20","934.63","268.23K","0.06%"
