"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"28/06/2019","55.65","55.13","55.65","54.85","12.66K","0.98%"
"27/06/2019","55.11","55.39","55.53","54.80","11.31K","-0.51%"
"26/06/2019","55.39","55.22","55.51","54.79","9.35K","0.34%"
"25/06/2019","55.20","55.16","55.45","55.12","6.84K","0.09%"
"24/06/2019","55.15","55.12","55.28","54.95","7.07K","0.05%"
"21/06/2019","55.12","55.16","55.37","54.98","8.75K","-0.05%"
"20/06/2019","55.15","54.87","55.15","54.63","8.50K","0.53%"
"19/06/2019","54.86","54.67","54.97","54.65","7.36K","0.35%"
"18/06/2019","54.67","54.97","54.99","54.56","9.20K","-0.55%"
"17/06/2019","54.97","55.04","55.16","54.81","6.78K","-0.13%"
"14/06/2019","55.04","54.97","55.05","54.83","11.49K","0.13%"
"13/06/2019","54.97","55.13","55.19","54.83","9.17K","-0.27%"
"12/06/2019","55.12","55.14","55.20","54.87","8.85K","-0.02%"
"11/06/2019","55.13","54.83","55.14","54.80","8.75K","0.55%"
"10/06/2019","54.83","54.59","54.91","54.55","7.51K","0.40%"
"07/06/2019","54.61","54.44","54.67","54.43","13.08K","0.33%"
"06/06/2019","54.43","54.54","54.57","54.27","7.04K","-0.20%"
"05/06/2019","54.54","54.90","54.95","54.41","6.21K","-0.66%"
"04/06/2019","54.90","54.80","55.03","54.73","6.62K","0.18%"
"03/06/2019","54.80","55.12","55.12","54.67","9.30K","-0.60%"
"31/05/2019","55.13","55.05","55.32","54.95","8.41K","0.15%"
"30/05/2019","55.05","55.06","55.06","54.87","6.19K","-0.04%"
"29/05/2019","55.07","55.07","55.17","55.00","8.42K","-0.11%"
"28/05/2019","55.13","55.25","55.35","55.04","10.71K","-0.22%"
"27/05/2019","55.25","55.27","55.35","55.14","6.52K","-0.04%"
"24/05/2019","55.27","55.39","55.46","55.13","11.87K","-0.23%"
"23/05/2019","55.40","55.39","55.47","55.19","11.20K","0.02%"
"22/05/2019","55.39","55.39","55.54","55.28","8.05K","0.00%"
"21/05/2019","55.39","55.34","55.48","55.27","7.87K","0.14%"
"20/05/2019","55.31","55.25","55.34","55.13","9.12K","0.13%"
"17/05/2019","55.24","55.47","55.55","55.09","12.39K","-0.43%"
"16/05/2019","55.48","55.48","55.57","55.35","7.12K","0.02%"
"15/05/2019","55.47","55.15","55.52","55.14","10.62K","0.58%"
"14/05/2019","55.15","55.24","55.29","55.00","10.55K","-0.18%"
"13/05/2019","55.25","55.15","55.36","55.00","7.56K","0.18%"
"10/05/2019","55.15","54.87","55.17","54.83","8.72K","0.51%"
"09/05/2019","54.87","55.10","55.23","54.82","5.83K","-0.42%"
"08/05/2019","55.10","55.39","55.40","54.92","8.06K","-0.67%"
"07/05/2019","55.47","55.28","55.49","55.26","6.06K","0.34%"
"06/05/2019","55.28","55.77","55.77","55.26","10.84K","-0.88%"
"03/05/2019","55.77","55.91","55.94","55.63","9.29K","-0.23%"
"02/05/2019","55.90","56.23","56.24","55.78","6.87K","-0.59%"
