,datetime,close,open,high,low,KL,% change
0,2021-04-29,35800.0,35500.0,35800.0,35500.0,14420.0,1.7
1,2021-04-28,35200.0,36200.0,36200.0,35000.0,21690.0,-2.76
2,2021-04-27,36200.0,35000.0,36400.0,34800.0,152700.0,3.43
3,2021-04-26,35000.0,35500.0,35500.0,35000.0,38460.0,-0.28
4,2021-04-23,35100.0,35500.0,35500.0,35000.0,47840.0,-0.85
5,2021-04-22,35400.0,35700.0,35800.0,35000.0,28330.0,2.31
6,2021-04-20,34600.0,34700.0,35000.0,34600.0,43620.0,-0.29
7,2021-04-19,34700.0,35000.0,35200.0,34500.0,12310.0,-0.29
8,2021-04-16,34800.0,35600.0,35600.0,34800.0,20140.0,-1.97
9,2021-04-15,35500.0,35700.0,35700.0,35500.0,17930.0,-0.28
10,2021-04-14,35600.0,35400.0,35900.0,35400.0,54900.0,0.0
11,2021-04-13,35600.0,35900.0,35900.0,35500.0,88960.0,-0.84
12,2021-04-12,35900.0,36200.0,36200.0,35900.0,37420.0,-0.83
13,2021-04-09,36200.0,36300.0,36300.0,36100.0,47400.0,0.0
14,2021-04-08,36200.0,36500.0,36500.0,36100.0,10730.0,-0.55
15,2021-04-07,36400.0,36200.0,36500.0,36000.0,51280.0,0.55
16,2021-04-06,36200.0,36400.0,36400.0,36100.0,38440.0,-0.28
17,2021-04-05,36300.0,36300.0,36300.0,36000.0,21610.0,0.0
18,2021-04-02,36300.0,36200.0,36400.0,36100.0,17400.0,0.28
19,2021-04-01,36200.0,36000.0,36500.0,35900.0,44630.0,0.56
20,2021-03-31,36000.0,36300.0,36500.0,35900.0,38550.0,0.0
21,2021-03-30,36000.0,36500.0,36600.0,36000.0,18130.0,-0.83
22,2021-03-29,36300.0,36300.0,36300.0,35900.0,13930.0,0.83
23,2021-03-26,36000.0,35700.0,36000.0,35600.0,42400.0,0.84
24,2021-03-25,35700.0,35900.0,35900.0,35700.0,24970.0,-0.56
25,2021-03-24,35900.0,36000.0,36100.0,35700.0,121040.0,-0.83
26,2021-03-23,36200.0,36300.0,36400.0,36100.0,54700.0,-0.28
27,2021-03-22,36300.0,36400.0,36400.0,36100.0,38620.0,-0.27
28,2021-03-19,36400.0,36300.0,36400.0,36100.0,20110.0,0.28
29,2021-03-18,36300.0,36300.0,36400.0,36000.0,50400.0,0.28
30,2021-03-17,36200.0,36300.0,36400.0,36000.0,49040.0,-0.28
31,2021-03-16,36300.0,36600.0,36600.0,36200.0,40740.0,-0.55
32,2021-03-15,36500.0,36600.0,36800.0,36500.0,56360.0,-0.27
33,2021-03-12,36600.0,37000.0,37000.0,36500.0,31570.0,-1.08
34,2021-03-11,37000.0,36700.0,37000.0,36500.0,40900.0,0.82
35,2021-03-10,36700.0,37100.0,37100.0,36400.0,76610.0,-1.08
36,2021-03-09,37100.0,37300.0,37300.0,36800.0,38340.0,-0.54
37,2021-03-08,37300.0,37300.0,38200.0,37300.0,82490.0,0.0
38,2021-03-05,37300.0,36700.0,37400.0,36400.0,155610.0,2.75
39,2021-03-04,36300.0,36200.0,36500.0,35800.0,63700.0,0.83
40,2021-03-03,36000.0,36100.0,36100.0,35800.0,22650.0,-0.28
41,2021-03-02,36100.0,36000.0,36100.0,35700.0,46020.0,0.84
42,2021-03-01,35800.0,36400.0,36400.0,35700.0,31410.0,0.0
43,2021-02-26,35800.0,35200.0,35800.0,35200.0,14020.0,0.56
44,2021-02-25,35600.0,35900.0,35900.0,35500.0,8800.0,-0.84
45,2021-02-24,35900.0,36200.0,36200.0,35700.0,48270.0,-0.83
46,2021-02-23,36200.0,36100.0,36500.0,36100.0,23570.0,0.28
47,2021-02-22,36100.0,36000.0,36500.0,36000.0,24130.0,-1.1
48,2021-02-19,36500.0,35000.0,36500.0,35000.0,75160.0,1.3900000000000001
49,2021-02-18,36000.0,34800.0,36300.0,34700.0,56910.0,4.05
50,2021-02-17,34600.0,34400.0,34900.0,34400.0,33800.0,0.58
51,2021-02-09,34400.0,33800.0,34500.0,33800.0,23740.0,1.18
52,2021-02-08,34000.0,34100.0,34900.0,33800.0,33230.0,-0.29
53,2021-02-05,34100.0,34200.0,34800.0,34000.0,48350.0,0.0
54,2021-02-04,34100.0,34400.0,34400.0,34000.0,15470.0,-0.87
55,2021-02-03,34400.0,34000.0,34500.0,34000.0,21520.0,0.88
56,2021-02-02,34100.0,33600.0,34200.0,33500.0,39090.0,0.0
57,2021-02-01,34100.0,34000.0,34100.0,33600.0,7920.0,-1.16
58,2021-01-29,34500.0,32000.0,34800.0,32000.0,41650.0,6.48
59,2021-01-28,32400.0,35600.0,35600.0,32400.0,145990.0,-9.75
60,2021-01-27,35900.0,36000.0,36000.0,35400.0,54820.0,-0.28
61,2021-01-26,36000.0,36000.0,36500.0,35600.0,120230.0,-1.37
62,2021-01-25,36500.0,36000.0,36600.0,35900.0,45050.0,-0.54
63,2021-01-22,36700.0,36900.0,36900.0,36700.0,14550.0,-0.54
64,2021-01-21,36900.0,36000.0,36900.0,35700.0,87110.0,2.5
65,2021-01-20,36000.0,36400.0,36400.0,35000.0,69600.0,0.0
66,2021-01-19,36000.0,37400.0,37600.0,34700.0,95950.0,-3.74
67,2021-01-18,37400.0,38000.0,38000.0,37100.0,97770.0,-2.09
68,2021-01-15,38200.0,38000.0,38300.0,37900.0,70600.0,0.0
69,2021-01-14,38200.0,38900.0,38900.0,38200.0,46250.0,-1.04
70,2021-01-13,38600.0,37000.0,38800.0,37000.0,284810.0,4.61
71,2021-01-12,36900.0,36800.0,36900.0,36600.0,63270.0,0.27
72,2021-01-11,36800.0,36600.0,37100.0,36600.0,53870.0,0.55
73,2021-01-08,36600.0,36500.0,37000.0,36500.0,36560.0,-0.81
74,2021-01-07,36900.0,40200.0,40200.0,36500.0,57820.0,0.82
75,2021-01-06,36600.0,37200.0,37200.0,36500.0,113930.0,-1.6099999999999999
76,2021-01-05,37200.0,37100.0,37500.0,36900.0,58730.0,0.27
77,2021-01-04,37100.0,36500.0,37500.0,36000.0,135870.0,3.06
78,2020-12-31,36000.0,35900.0,36500.0,35900.0,36050.0,0.0
79,2020-12-30,36000.0,36200.0,36200.0,36000.0,19110.0,-0.28
80,2020-12-29,36100.0,36300.0,36300.0,36000.0,24880.0,-0.28
81,2020-12-28,36200.0,36600.0,36600.0,35200.0,62080.0,0.56
82,2020-12-25,36000.0,35900.0,36400.0,35900.0,40650.0,0.28
83,2020-12-24,35900.0,36000.0,36300.0,35000.0,70270.0,-0.28
84,2020-12-23,36000.0,36300.0,36300.0,36000.0,31530.0,-0.83
85,2020-12-22,36300.0,36400.0,36400.0,34400.0,97150.0,0.0
86,2020-12-21,36300.0,36400.0,36700.0,36300.0,49090.0,0.0
87,2020-12-18,36300.0,36400.0,36400.0,35800.0,67810.0,-0.27
88,2020-12-17,36400.0,36600.0,36700.0,36200.0,36560.0,-0.27
89,2020-12-16,36500.0,36700.0,36700.0,36200.0,60540.0,-0.54
90,2020-12-15,36700.0,36900.0,37000.0,36600.0,80620.0,-0.54
91,2020-12-14,36900.0,37000.0,37000.0,36100.0,45840.0,0.0
92,2020-12-11,36900.0,36300.0,36900.0,36200.0,43230.0,1.1
93,2020-12-10,36500.0,36800.0,36900.0,36500.0,92910.0,-0.82
94,2020-12-09,36800.0,36700.0,37400.0,36500.0,117670.0,0.0
95,2020-12-08,36800.0,37300.0,37500.0,36500.0,144560.0,-1.34
96,2020-12-07,37300.0,39700.0,39700.0,36500.0,84070.0,3.32
97,2020-12-04,36100.0,35100.0,36300.0,35100.0,245150.0,2.85
98,2020-12-03,35100.0,34000.0,35500.0,34000.0,317690.0,2.03
99,2020-12-02,34400.0,34600.0,34700.0,34100.0,47290.0,-0.58
100,2020-12-01,34600.0,34600.0,34600.0,34000.0,50610.0,0.0
101,2020-11-30,34600.0,34500.0,35500.0,34500.0,65440.0,0.29
102,2020-11-27,34500.0,34000.0,34900.0,34000.0,118870.0,2.07
103,2020-11-26,33800.0,33200.0,33900.0,33200.0,99950.0,1.81
104,2020-11-25,33200.0,33300.0,33500.0,33000.0,50110.0,-0.3
105,2020-11-24,33300.0,33800.0,33800.0,33100.0,28580.0,-1.48
106,2020-11-23,33800.0,34000.0,34200.0,33800.0,77770.0,0.0
107,2020-11-20,33800.0,33600.0,33900.0,33500.0,49560.0,0.9
108,2020-11-19,33500.0,32700.0,33700.0,32500.0,87050.0,2.45
109,2020-11-18,32700.0,32700.0,32900.0,32600.0,21230.0,0.0
110,2020-11-17,32700.0,32500.0,32900.0,32400.0,28320.0,0.62
111,2020-11-16,32500.0,32600.0,32900.0,32500.0,28510.0,-0.31
112,2020-11-13,32600.0,32700.0,32800.0,32600.0,41230.0,-0.31
113,2020-11-12,32700.0,32800.0,33000.0,32600.0,43310.0,-0.3
114,2020-11-11,32800.0,32800.0,32900.0,32500.0,36810.0,-0.3
115,2020-11-10,32900.0,33500.0,33500.0,32800.0,23470.0,-0.6
116,2020-11-09,33100.0,33000.0,33300.0,32100.0,64129.99999999999,0.3
117,2020-11-06,33000.0,33500.0,33500.0,32500.0,27610.0,-0.3
